Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1675728511.9678938,59,1675728511,967005968,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386733333
longitude: -71.0842466667
altitude: 13.2
utm_easting: 328302.3738228482
HDOP: 1.6
UTC: 833.0
utm_northing: 4689483.662035108
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728512.9679105,60,1675728512,966238021,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386666667
longitude: -71.0842583333
altitude: 13.2
utm_easting: 328301.3945521574
HDOP: 1.6
UTC: 834.0
utm_northing: 4689482.945311015
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728513.9681706,61,1675728513,966562032,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386583333
longitude: -71.0842716667
altitude: 13.2
utm_easting: 328300.273441256
HDOP: 1.6
UTC: 835.0
utm_northing: 4689482.046881948
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728514.9678714,62,1675728514,966175079,,2,/talker,"header: ""$GPGGA""
latitude: 42.33865
longitude: -71.084285
altitude: 13.3
utm_easting: 328299.1523300669
HDOP: 1.6
UTC: 836.0
utm_northing: 4689481.148453052
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728515.9701226,63,1675728515,967477083,,2,/talker,"header: ""$GPGGA""
latitude: 42.338645
longitude: -71.0842983333
altitude: 13.4
utm_easting: 328298.040291409
HDOP: 1.6
UTC: 837.0
utm_northing: 4689480.620165569
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728516.969032,64,1675728516,968000888,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386383333
longitude: -71.08431
altitude: 13.2
utm_easting: 328297.06101984275
HDOP: 1.6
UTC: 838.0
utm_northing: 4689479.903442061
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728517.9690888,65,1675728517,968183040,,2,/talker,"header: ""$GPGGA""
latitude: 42.338625
longitude: -71.0843216667
altitude: 13.0
utm_easting: 328296.0636022347
HDOP: 1.6
UTC: 839.0
utm_northing: 4689478.4464362
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728518.9688148,66,1675728518,967801094,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386133333
longitude: -71.08433
altitude: 12.9
utm_easting: 328295.3453282316
HDOP: 1.6
UTC: 840.0
utm_northing: 4689477.167769872
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728519.9690702,67,1675728519,968039035,,2,/talker,"header: ""$GPGGA""
latitude: 42.3386
longitude: -71.084335
altitude: 12.7
utm_easting: 328294.8971250599
HDOP: 1.6
UTC: 841.0
utm_northing: 4689475.697301752
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728520.9699023,68,1675728520,968139886,,2,/talker,"header: ""$GPGGA""
latitude: 42.3385883333
longitude: -71.0843383333
altitude: 12.6
utm_easting: 328294.59076202934
HDOP: 1.6
UTC: 842.0
utm_northing: 4689474.408538654
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728521.9695463,69,1675728521,968832015,,2,/talker,"header: ""$GPGGA""
latitude: 42.3385783333
longitude: -71.0843416667
altitude: 12.8
utm_easting: 328294.28893540753
HDOP: 1.6
UTC: 843.0
utm_northing: 4689473.304846189
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728522.968525,70,1675728522,967495918,,2,/talker,"header: ""$GPGGA""
latitude: 42.3385666667
longitude: -71.084345
altitude: 12.7
utm_easting: 328293.9825721962
HDOP: 1.6
UTC: 844.0
utm_northing: 4689472.016083118
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728523.9679005,71,1675728523,967314958,,2,/talker,"header: ""$GPGGA""
latitude: 42.3385566667
longitude: -71.08435
altitude: 12.8
utm_easting: 328293.543441519
HDOP: 1.6
UTC: 845.0
utm_northing: 4689470.915756316
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728524.9692373,72,1675728524,968687057,,2,/talker,"header: ""$GPGGA""
latitude: 42.3385483333
longitude: -71.0843583333
altitude: 12.9
utm_easting: 328292.8342394456
HDOP: 1.6
UTC: 846.0
utm_northing: 4689470.007231457
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728525.9696813,73,1675728525,968688964,,2,/talker,"header: ""$GPGGA""
latitude: 42.3385383333
longitude: -71.0843683333
altitude: 12.9
utm_easting: 328291.98319672066
HDOP: 1.6
UTC: 847.0
utm_northing: 4689468.917001719
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728526.9700027,74,1675728526,968184947,,2,/talker,"header: ""$GPGGA""
latitude: 42.338525
longitude: -71.0843783333
altitude: 12.9
utm_easting: 328291.1230805856
HDOP: 1.6
UTC: 848.0
utm_northing: 4689467.456630844
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728527.969399,75,1675728527,967674970,,2,/talker,"header: ""$GPGGA""
latitude: 42.3385083333
longitude: -71.084385
altitude: 12.8
utm_easting: 328290.5284988982
HDOP: 1.6
UTC: 849.0
utm_northing: 4689465.619387431
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728528.9702444,76,1675728528,968257904,,2,/talker,"header: ""$GPGGA""
latitude: 42.3384966667
longitude: -71.084395
altitude: 12.8
utm_easting: 328289.67291871307
HDOP: 1.6
UTC: 850.0
utm_northing: 4689464.344087336
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728529.9696896,77,1675728529,968708038,,2,/talker,"header: ""$GPGGA""
latitude: 42.3384866667
longitude: -71.0844066667
altitude: 12.8
utm_easting: 328288.68457082484
HDOP: 1.6
UTC: 851.0
utm_northing: 4689463.257223688
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728530.969141,78,1675728530,968439102,,2,/talker,"header: ""$GPGGA""
latitude: 42.3384783333
longitude: -71.0844183333
altitude: 12.8
utm_easting: 328287.70075929153
HDOP: 1.6
UTC: 852.0
utm_northing: 4689462.3554307865
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728531.968923,79,1675728531,967866897,,2,/talker,"header: ""$GPGGA""
latitude: 42.33847
longitude: -71.08443
altitude: 12.7
utm_easting: 328286.716947505
HDOP: 1.6
UTC: 853.0
utm_northing: 4689461.45363802
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
