Time,header,latitude,longitude,altitude,utm_easting,HDOP,UTC,utm_northing,zone,letter
1675727606.4764957,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235327.0,4689561.927645632,19,T
1675727607.475707,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235328.0,4689561.927645632,19,T
1675727608.4764507,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235329.0,4689561.927645632,19,T
1675727609.4771929,$GPGGA,42.339330000000004,-71.08689333333334,28.9,328086.1252319786,2.3,235330.0,4689561.927645632,19,T
1675727610.436621,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235331.0,4689561.927645632,19,T
1675727611.4351828,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235332.0,4689561.927645632,19,T
1675727612.4348693,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235333.0,4689561.927645632,19,T
1675727613.4774492,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235334.0,4689561.927645632,19,T
1675727614.4379733,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235335.0,4689561.927645632,19,T
1675727615.4378037,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235336.0,4689561.927645632,19,T
1675727616.4766922,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235337.0,4689561.927645632,19,T
1675727617.478027,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235338.0,4689561.927645632,19,T
1675727618.433538,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235339.0,4689561.927645632,19,T
1675727619.4342008,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235340.0,4689561.927645632,19,T
1675727620.4366217,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235341.0,4689561.927645632,19,T
1675727621.4353652,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235342.0,4689561.927645632,19,T
1675727622.4342017,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235343.0,4689561.927645632,19,T
1675727623.4362488,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235344.0,4689561.927645632,19,T
1675727624.4361923,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235345.0,4689561.927645632,19,T
1675727625.4358644,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235346.0,4689561.927645632,19,T
1675727626.4377367,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235347.0,4689561.927645632,19,T
1675727627.437544,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235348.0,4689561.927645632,19,T
1675727628.4339538,$GPGGA,42.339330000000004,-71.08689333333334,28.8,328086.1252319786,2.3,235349.0,4689561.927645632,19,T
